Measurement file: 	20240823_SiO2NPs_2024_ILUM (1)
Record no: 	 56
Sample name: 	SiO2NPs_7ml_agua 1


Size (d.nm)	Intensity (%)
 .400000005960464	 0
 .463231682777405	 0
 .536458969116211	 0
 .621261954307556	 0
 .71947056055069	 0
 .833203911781311	 0
 .964916110038757	 0
 1.11744928359985	 0
 1.2940948009491	 0
 1.49866425991058	 0
 1.73557186126709	 0
 2.00992965698242	 0
 2.32765769958496	 0
 2.69561195373535	 0
 3.12173223495483	 0
 3.61521315574646	 0
 4.18670320510864	 0
 4.84853363037109	 0
 5.61498594284058	 0
 6.50259876251221	 0
 7.53052425384521	 0
 8.72094345092773	 0
 10.0995435714722	 0
 11.6960706710815	 0
 13.544976234436	 0
 15.6861553192139	 0
 18.1658096313477	 0
 21.037446975708	 0
 24.3630294799805	 0
 28.2143173217773	 0
 32.6744155883789	 0
 37.8395614624023	 0
 43.8212089538574	 0
 50.7484283447266	 0
 58.7706985473633	 0
 68.0611267089844	 0
 78.8201751708984	 0
 91.2800064086914	 0
 105.70947265625	 0
 122.419944763184	 0
 141.771987915039	 6.78192281723022
 164.183197021484	 17.6815319061279
 190.137130737305	 25.4512157440186
 220.193862915039	 25.281852722168
 255.001937866211	 17.5206451416016
 295.312438964844	 7.05563974380493
 341.995178222656	 .22719419002533
 396.057525634766	 0
 458.665954589844	 0
 531.171508789063	 0
 615.138671875	 0
 712.379333496094	 0
 824.99169921875	 0
 955.405700683594	 0
 1106.43542480469	 0
 1281.33984375	 0
 1483.89306640625	 0
 1718.46569824219	 0
 1990.11938476563	 0
 2304.7158203125	 0
 2669.04345703125	 0
 3090.9638671875	 0
 3579.58081054688	 0
 4145.43798828125	 0
 4800.74560546875	 0
 5559.6435546875	 0
 6438.5078125	 0
 7456.3017578125	 0
 8634.98828125	 0
 10000	 0
